"","POSTED_SPEED_LIMIT","STREET_NAME","LATITUDE","LONGITUDE","Type","regions","distances"
"29362",30,"DIVISION ST",41.90263,-87.71848,"crash","109","1.2"
"29363",30,"ELBRIDGE AVE",41.9359,-87.71639,"crash","088","0.7"
"29364",30,"62ND ST",41.78093,-87.70082,"crash","018","1.3"
"29365",30,"STONY ISLAND AVE",41.78053,-87.5866,"crash","101","2.5"
"29366",30,"KEDVALE AVE",41.90088,-87.7298,"crash","108","0.6"
"29367",30,"RACINE AVE",41.75085,-87.65389,"crash","170","1.1"
"29368",30,"DOBSON AVE",41.76502,-87.59931,"crash","138","2.4"
"29369",30,"47TH ST",41.80879,-87.64317,"crash","118","1.9"
"29370",35,"CICERO AVE",41.813,-87.74345,"crash","030","2.4"
"29371",30,"CENTRAL AVE",41.9587,-87.76733,"crash","049","0.3"
"29372",30,"IRVING PARK RD",41.95315,-87.76088,"crash","050","0.3"
"29373",30,"35TH ST",41.83023,-87.67958,"crash","005","0.8"
"29374",30,"LARAMIE AVE",41.80159,-87.75263,"crash","061","3.2"
"29375",25,"ESSEX AVE",41.7587,-87.56409,"crash","101","1.3"
"29376",30,"BELMONT AVE",41.9398,-87.65416,"crash","171","1.6"
"29377",35,"WESTERN AVE",41.73544,-87.68236,"crash","066","1.7"
"29378",30,"BLUE ISLAND AVE",41.8483,-87.67605,"crash","111","1"
"29379",30,"LA SALLE ST",41.80972,-87.63041,"crash","029","2.7"
"29380",30,"PEORIA ST",41.77513,-87.64724,"crash","121","2.3"
"29381",20,"BELMONT AVE",41.93911,-87.7171,"crash","088","0.6"
"29382",35,"35TH ST",41.83087,-87.62859,"crash","117","2.2"
"29383",10,"59TH ST",41.78583,-87.72302,"crash","061","0.8"
"29384",30,"DEVON AVE",41.99703,-87.81909,"crash","158","3.5"
"29385",35,"CUMBERLAND AVE",41.95558,-87.83683,"crash","175","1.5"
"29386",30,"CICERO AVE",41.81341,-87.74346,"crash","030","2.5"
"29387",0,"111TH ST",41.69168,-87.70089,"crash","048","1.8"
"29388",20,"BERWYN AVE",41.97791,-87.68317,"crash","056","1.7"
"29389",30,"CHINA PL",41.85419,-87.63442,"crash","117","1.9"
"29390",30,"95TH ST",41.72164,-87.6383,"crash","035","1.8"
"29391",30,"LOTUS AVE",41.88137,-87.76173,"crash","130","0.9"
"29392",30,"ASHLAND AVE",41.75773,-87.66346,"crash","170","1.6"
"29393",30,"SACRAMENTO BLVD",41.87969,-87.70131,"crash","122","0.3"
"29394",35,"GARFIELD BLVD",41.79369,-87.65511,"crash","118","0.1"
"29395",30,"CLARK ST",41.93046,-87.64392,"crash","091","2.7"
"29396",30,"MULLIGAN AVE",41.92864,-87.78454,"crash","040","0.5"
"29397",5,"79TH ST",41.74929,-87.7401,"crash","072","2"
"29398",30,"ASHLAND AVE",41.85592,-87.66624,"crash","143","0.5"
"29399",30,"DAMEN AVE",41.76839,-87.67377,"crash","067","2.5"
"29400",30,"RIDGE AVE",41.99665,-87.67607,"crash","093","1.2"
"29401",30,"STONY ISLAND AVE",41.75146,-87.58597,"crash","138","1.1"
"29402",30,"90TH ST",41.73021,-87.6628,"crash","168","1.2"
"29403",30,"LAKE PARK AVE",41.79773,-87.5871,"crash","013","2.1"
"29404",15,"CICERO AVE",41.75466,-87.74138,"crash","072","2.1"
"29405",25,"NAGLE AVE",41.97313,-87.78807,"crash","158","1.1"
"29406",35,"EGGLESTON AVE",41.66695,-87.63326,"crash","045","0.4"
"29407",30,"42ND ST",41.81806,-87.63517,"crash","117","2.8"
"29408",30,"BARRY AVE",41.93726,-87.71846,"crash","088","0.5"
"29409",35,"103RD ST",41.708,-87.56436,"crash","145","3.3"
"29410",30,"55TH ST",41.79301,-87.73265,"crash","061","0.8"
"29411",30,"KOMENSKY AVE",41.77127,-87.72394,"crash","015","1.7"
"29412",30,"111TH ST",41.6916,-87.7058,"crash","048","1.2"
"29413",30,"DIVERSEY AVE",41.93186,-87.72953,"crash","177","0.5"
"29414",35,"CICERO AVE",41.78564,-87.74149,"crash","061","2"
"29415",30,"BELL AVE",41.77191,-87.67954,"crash","067","2.5"
"29416",30,"PALMER ST",41.92111,-87.71208,"crash","157","1.8"
"29417",30,"HERMITAGE AVE",41.99456,-87.67356,"crash","093","0.8"
"29418",25,"WISCONSIN ST",41.91639,-87.63924,"crash","139","2.4"
"29419",25,"DIVISION ST",41.90353,-87.64807,"crash","133","2.2"
"29420",30,"LINDER AVE",41.94516,-87.76412,"crash","050","0.9"
"29421",30,"LAWLER AVE",41.89825,-87.75186,"crash","043","2.4"
"29422",30,"RACINE AVE",41.77588,-87.65455,"crash","121","1.9"
"29423",30,"UNION AVE",41.85536,-87.645,"crash","117","1.6"
"29424",40,"LAKE SHORE DR SB",41.81059,-87.58937,"crash","013","2.3"
"29425",30,"ASHLAND AVE",41.86322,-87.66644,"crash","143","1.2"
"29426",30,"HALSTED ST",41.67772,-87.64205,"crash","045","1.8"
"29427",30,"LA SALLE DR",41.9125,-87.63301,"crash","139","1.8"
"29428",30,"103RD ST",41.70703,-87.6429,"crash","035","2.8"
"29429",30,"CLINTON ST",41.8806,-87.64101,"crash","034","1.6"
"29430",30,"CENTRAL AVE",41.92498,-87.76588,"crash","041","0.2"
"29431",0,"MONTICELLO AVE",41.96202,-87.71914,"crash","004","1.7"
"29432",35,"HALSTED ST",41.77344,-87.64448,"crash","136","2.2"
"29433",30,"SOUTH SHORE DR",41.76391,-87.56064,"crash","101","1.7"
"29434",30,"HOLLYWOOD AVE",41.98539,-87.65729,"crash","093","1.3"
"29435",35,"ROGERS AVE",42.01265,-87.68265,"crash","051","1.5"
"29436",30,"WOLCOTT AVE",41.96523,-87.67626,"crash","056","0.9"
"29437",25,"79TH ST",41.75096,-87.61773,"crash","063","1.7"
"29438",30,"THROOP ST",41.80093,-87.65733,"crash","118","0.6"
"29439",30,"OGDEN AVE",41.84947,-87.7297,"crash","160","1.8"
"29440",30,"ARTESIAN AVE",41.99786,-87.69096,"crash","051","0.2"
"29441",30,"ILLINOIS ST",41.89123,-87.6135,"crash","126","0.6"
"29442",25,"KEDVALE AVE",41.7767,-87.72652,"crash","061","1.8"
"29443",30,"79TH ST",41.7515,-87.57604,"crash","138","0.8"
"29444",30,"HIGGINS AVE",41.98305,-87.81939,"crash","158","3.1"
"29445",30,"OGDEN AVE",41.8565,-87.70995,"crash","021","1.3"
"29446",30,"BELMONT AVE",41.94022,-87.64028,"crash","095","2.5"
"29447",30,"AUSTIN AVE",41.93111,-87.77611,"crash","040","1"
"29448",30,"MICHIGAN AVE",41.88453,-87.6246,"crash","125","0.7"
"29449",25,"LOWE AVE",41.666,-87.63804,"crash","045","0.5"
"29450",30,"LAWNDALE AVE",41.8079,-87.71638,"crash","032","0.8"
"29451",30,"GRAND AVE",41.91777,-87.76104,"crash","043","0.1"
"29452",30,"RIDGE AVE",41.98579,-87.66384,"crash","093","0.6"
"29453",30,"ELSTON AVE",41.92845,-87.68218,"crash","090","1.2"
"29454",30,"MARQUETTE RD",41.77221,-87.67136,"crash","121","2.8"
"29455",30,"76TH ST",41.75705,-87.5862,"crash","138","0.8"
"29456",30,"PULASKI RD",41.83674,-87.7242,"crash","160","3.2"
"29457",15,"EAST END AVE",41.75195,-87.58317,"crash","138","0.9"
"29458",30,"DAMEN AVE",41.89925,-87.67729,"crash","129","1"
"29459",30,"WABASH AVE",41.80707,-87.62425,"crash","029","2"
"29460",30,"JERSEY AVE",41.99294,-87.71141,"crash","024","0.4"
"29461",25,"CALIFORNIA BLVD",41.85976,-87.69585,"crash","021","0.3"
"29462",35,"71ST ST",41.76594,-87.60186,"crash","148","2.1"
"29463",25,"BELMONT AVE",41.94024,-87.63964,"crash","095","2.6"
"29464",10,"MADISON ST",41.88107,-87.68531,"crash","122","2"
"29465",5,"FULLERTON AVE",41.92432,-87.74833,"crash","044","0"
"29466",30,"IRVING PARK RD",41.95423,-87.66535,"crash","095","0.7"
"29467",30,"103RD ST",41.70643,-87.67213,"crash","154","1.1"
"29468",30,"OHIO ST",41.89244,-87.62315,"crash","125","0.3"
"29469",30,"DR MARTIN LUTHER KING JR DR",41.74554,-87.61496,"crash","063","2.2"
"29470",30,"ROOSEVELT RD",41.86701,-87.64916,"crash","143","2.2"
"29471",30,"CICERO AVE",41.77104,-87.74191,"crash","061","3"
"29473",30,"GRAND AVE",41.92088,-87.77796,"crash","039","0.5"
"29474",30,"MILWAUKEE AVE",41.91112,-87.67839,"crash","113","1.1"
"29475",25,"63RD ST",41.77752,-87.7961,"crash","061","8.1"
"29476",30,"TAYLOR ST",41.86911,-87.66899,"crash","077","1.6"
"29477",25,"TOUHY AVE",42.0128,-87.67156,"crash","051","2.4"
"29478",30,"WEST END AVE",41.88345,-87.7279,"crash","009","1.1"
"29479",30,"CLARK ST",41.9152,-87.63426,"crash","139","2.1"
"29480",30,"CLARK ST",41.8577,-87.63008,"crash","034","1.8"
"29481",30,"GRAND AVE",41.91018,-87.73625,"crash","159","0.8"
"29482",20,"ARTESIAN AVE",41.77631,-87.68464,"crash","070","1.9"
"29483",15,"WASHTENAW AVE",41.76529,-87.69046,"crash","014","1.3"
"29484",30,"LUIS MUNOZ MARIN DR W",41.90657,-87.7063,"crash","011","0.8"
"29485",30,"MICHIGAN AVE",41.88633,-87.62438,"crash","125","0.6"
"29486",45,"LAKE SHORE DR",41.89198,-87.61458,"crash","126","0.5"
"29487",30,"PERSHING RD",41.82389,-87.62154,"crash","013","3.3"
"29488",30,"CICERO AVE",41.80879,-87.74333,"crash","030","2.3"
"29489",30,"LOWER WACKER DR",41.88833,-87.62224,"crash","125","0.2"
"29490",10,"DR MARTIN LUTHER KING JR DR",41.83262,-87.61684,"crash","117","3.4"
"29491",30,"RIDGELAND AVE",41.75844,-87.58211,"crash","138","0.4"
"29492",30,"FOREST PRESERVE AVE",41.93953,-87.84004,"crash","175","1.4"
"29493",30,"CENTRAL PARK AVE",41.93467,-87.71712,"crash","088","0.7"
"29494",30,"COMMERCIAL AVE",41.73181,-87.55144,"crash","140","1.8"
"29495",10,"ARTESIAN AVE",41.8214,-87.68591,"crash","007","0.2"
"29496",35,"LAKE SHORE DR SB",41.87739,-87.61755,"crash","033","1.1"
"29497",10,"MONTROSE AVE",41.96043,-87.76282,"crash","049","0.6"
"29498",30,"PRATT BLVD",42.00512,-87.69143,"crash","051","0.5"
"29499",30,"HALSTED ST",41.74562,-87.64375,"crash","136","1.6"
"29500",30,"STATE ST",41.88246,-87.6277,"crash","033","0.9"
"29501",30,"YATES BLVD",41.75908,-87.56652,"crash","101","1"
"29502",30,"RIDGEWAY AVE",41.75025,-87.71633,"crash","073","0.3"
"29503",30,"LAKE ST",41.88543,-87.66709,"crash","076","0.1"
"29504",30,"ARMITAGE AVE",41.91746,-87.71085,"crash","157","1.8"
"29505",30,"HALSTED ST",41.71893,-87.64329,"crash","035","2.4"
"29506",30,"RANDOLPH ST",41.8846,-87.62761,"crash","125","1"
"29507",30,"CLINTON ST",41.87205,-87.64102,"crash","034","1.4"
"29508",30,"FULTON ST",41.88696,-87.67203,"crash","076","0.6"
"29509",40,"LAKE SHORE DR NB",41.87777,-87.61704,"crash","033","1.2"
"29510",30,"WESTERN AVE",41.79828,-87.6843,"crash","098","0.3"
"29511",5,"DR MARTIN LUTHER KING JR DR",41.74389,-87.6149,"crash","063","2.4"
"29512",30,"WESTERN AVE",41.79338,-87.68388,"crash","070","0.3"
"29513",30,"HALSTED ST",41.8746,-87.64699,"crash","077","2.1"
"29514",30,"LARAMIE AVE",41.95517,-87.75735,"crash","050","0.7"
"29515",30,"COLUMBUS DR",41.87827,-87.62053,"crash","033","0.9"
"29516",30,"ASHLAND AVE",41.84838,-87.66611,"crash","143","0.5"
"29517",30,"IRVING PARK RD",41.95305,-87.76868,"crash","049","0.3"
"29518",30,"CANAL ST",41.88244,-87.63985,"crash","034","1.6"
"29519",30,"31ST ST",41.83715,-87.71521,"crash","021","3.1"
"29520",30,"INDEPENDENCE BLVD",41.86615,-87.72027,"crash","162","0.5"
"29521",30,"FULLERTON AVE",41.92485,-87.70476,"crash","177","2.3"
"29522",30,"HALSTED ST",41.81611,-87.64587,"crash","118","2.5"
"29523",30,"PULASKI RD",41.91458,-87.72663,"crash","157","0.1"
"29524",30,"CARROLL AVE",41.8879,-87.66962,"crash","076","0.4"
"29525",30,"47TH ST",41.80943,-87.60637,"crash","013","1.2"
"29527",30,"LAWRENCE AVE",41.96823,-87.71907,"crash","004","1.2"
"29528",30,"COTTAGE GROVE AVE",41.73113,-87.60484,"crash","036","2.1"
"29529",30,"NORTH AVE",41.91071,-87.65415,"crash","112","1.4"
"29530",30,"MARQUETTE RD",41.7711,-87.73633,"crash","061","2.7"
"29531",20,"111TH ST",41.69164,-87.68531,"crash","165","1.6"
"29532",25,"PULASKI RD",41.75688,-87.72232,"crash","072","0.7"
"29533",30,"PULASKI RD",41.73663,-87.72164,"crash","073","1.4"
"29534",30,"WESTERN AVE",41.87606,-87.68642,"crash","020","1.7"
"29535",30,"CERMAK RD",41.85146,-87.72343,"crash","160","1.6"
"29536",30,"HARLEM AVE",41.97824,-87.80715,"crash","158","1.8"
"29537",30,"MASSASOIT AVE",41.79991,-87.76632,"crash","061","4.6"
"29538",30,"47TH ST",41.8084,-87.67437,"crash","173","1.2"
"29539",30,"42ND ST",41.81736,-87.68701,"crash","007","0.7"
"29540",30,"RACINE AVE",41.80478,-87.6553,"crash","118","1"
"29541",15,"CICERO AVE",41.91475,-87.74587,"crash","044","1"
"29542",30,"ST LOUIS AVE",41.79345,-87.71105,"crash","166","0.7"
"29543",30,"47TH ST",41.80823,-87.70403,"crash","167","1.6"
"29544",30,"MILWAUKEE AVE",41.9104,-87.67726,"crash","113","1"
"29545",30,"111TH ST",41.69235,-87.63347,"crash","045","3.2"
"29546",30,"KEELER AVE",41.85338,-87.72983,"crash","160","1.4"
"29547",30,"42ND ST",41.81845,-87.623,"crash","013","2.9"
"29548",30,"WRIGHTWOOD AVE",41.92867,-87.66833,"crash","091","0.2"
"29549",30,"PALMER ST",41.92161,-87.70211,"crash","011","2.4"
"29550",15,"BROADWAY",41.95011,-87.64879,"crash","095","1.1"
"29551",25,"55TH ST",41.79318,-87.71717,"crash","059","0.6"
"29552",20,"HOLLYWOOD AVE",41.98538,-87.65753,"crash","093","1.2"
"29553",30,"KEDZIE AVE",41.7572,-87.70247,"crash","015","1.1"
"29554",25,"COLUMBUS AVE",41.74079,-87.71466,"crash","073","1"
"29555",20,"25TH ST",41.84646,-87.68684,"crash","110","0.6"
"29556",30,"MADISON ST",41.8802,-87.77459,"crash","058","0.5"
"29557",30,"CLAREMONT AVE",41.90763,-87.68579,"crash","127","0.4"
"29558",25,"KEDZIE AVE",41.79529,-87.70376,"crash","167","0.1"
"29559",30,"HARLEM AVE",41.99787,-87.80694,"crash","158","2.4"
"29560",30,"51ST ST",41.80124,-87.68553,"crash","099","0"
"29561",30,"DR MARTIN LUTHER KING JR DR",41.78379,-87.61586,"crash","148","0.4"
"29562",15,"WAVELAND AVE",41.94805,-87.72956,"crash","087","1"
"29563",25,"MARQUETTE RD",41.77112,-87.73482,"crash","061","2.6"
"29564",15,"WESTERN AVE",41.96724,-87.68872,"crash","094","0.5"
"29565",30,"ADDISON ST",41.94645,-87.73014,"crash","087","0.9"
"29566",30,"EXCHANGE AVE",41.76181,-87.56294,"crash","101","1.5"
"29567",30,"CLARK ST",41.87457,-87.63082,"crash","034","0.3"
"29568",30,"DICKENS AVE",41.91812,-87.78534,"crash","039","0.6"
"29569",30,"DEVON AVE",41.99745,-87.69958,"crash","051","1.1"
"29570",30,"FOSTER AVE",41.97526,-87.74568,"crash","149","0.6"
"29571",30,"DIVERSEY AVE",41.93222,-87.69499,"crash","028","1.6"
"29572",30,"MILWAUKEE AVE",41.98299,-87.77424,"crash","156","1.5"
"29573",30,"NORTH AVE",41.90921,-87.78928,"crash","039","1.7"
"29574",30,"AUSTIN AVE",41.93413,-87.77621,"crash","104","1.1"
"29575",30,"ADDISON ST",41.9454,-87.80572,"crash","106","2"
"29576",30,"KENNETH AVE",41.74499,-87.73311,"crash","072","1.3"
"29577",30,"ADDISON ST",41.9464,-87.71715,"crash","089","1"
"29578",15,"53RD ST",41.79957,-87.5964,"crash","013","1.1"
"29579",30,"ROCKWELL ST",41.81639,-87.6897,"crash","007","0.9"
"29580",30,"RUBLE ST",41.86713,-87.64394,"crash","034","1.9"
"29581",30,"100TH PL",41.71121,-87.66084,"crash","023","2.2"
"29582",30,"GRAND AVE",41.89634,-87.70139,"crash","011","0.4"
"29583",25,"LAFAYETTE AVE",41.75089,-87.62597,"crash","063","0.9"
"29584",45,"LAKE SHORE DR SB",41.90096,-87.61993,"crash","139","1"
"29585",30,"PAULINA ST",41.90624,-87.66986,"crash","113","0.6"
"29586",30,"HALSTED ST",41.82022,-87.64569,"crash","117","2.2"
"29587",20,"RACINE AVE",41.72793,-87.65296,"crash","168","1.8"
"29588",25,"ROOSEVELT RD",41.86729,-87.64525,"crash","034","2"
"29589",30,"FERDINAND ST",41.88945,-87.74619,"crash","107","2.1"
"29590",30,"WASHINGTON BLVD",41.88307,-87.6584,"crash","077","0.6"
"29591",30,"CARPENTER ST",41.86994,-87.65307,"crash","077","1.9"
"29592",30,"WRIGHTWOOD AVE",41.92907,-87.65628,"crash","091","1.3"
"29593",30,"PARNELL AVE",41.84021,-87.64039,"crash","117","0.6"
"29594",30,"HAMLIN AVE",41.89085,-87.72121,"crash","109","0.6"
"29595",25,"73RD ST",41.76199,-87.62475,"crash","063","0.9"
"29596",30,"ELM ST",41.90334,-87.62597,"crash","139","0.7"
"29597",30,"TRIPP AVE",41.8001,-87.72963,"crash","031","0.6"
"29598",30,"HARLEM AVE",41.94172,-87.80673,"crash","106","1.9"
"29599",30,"GRAND AVE",41.89087,-87.6672,"crash","076","0.7"
"29600",30,"MILWAUKEE AVE",41.92073,-87.69404,"crash","128","2"
"29601",30,"DR MARTIN LUTHER KING JR DR",41.75649,-87.61523,"crash","063","1.8"
"29602",25,"CICERO AVE",41.8176,-87.74329,"crash","030","2.7"
"29603",30,"16TH ST",41.85879,-87.72183,"crash","160","0.9"
"29604",25,"PULASKI RD",41.76951,-87.72238,"crash","015","1.5"
"29605",30,"DEVON AVE",41.99782,-87.69125,"crash","051","0.3"
"29606",25,"79TH ST",41.75102,-87.61412,"crash","063","2"
"29607",30,"RUSH ST",41.89219,-87.62523,"crash","131","0.5"
"29608",30,"LA SALLE ST",41.83454,-87.63006,"crash","117","1.9"
"29609",20,"GUNNISON ST",41.96992,-87.6545,"crash","097","0.7"
"29610",30,"WELLS ST",41.90391,-87.63433,"crash","139","1"
"29611",30,"LARAMIE AVE",41.94422,-87.75701,"crash","050","1.2"
"29612",30,"111TH ST",41.69164,-87.68577,"crash","165","1.6"
"29613",20,"HOWARD ST",42.01934,-87.68039,"crash","051","2.3"
"29614",30,"STONY ISLAND AVE",41.73682,-87.58578,"crash","145","1.4"
"29615",30,"CERMAK RD",41.85169,-87.70287,"crash","021","1"
"29616",15,"BELMONT AVE",41.93867,-87.76778,"crash","050","1.6"
"29617",0,"GARFIELD BLVD",41.79486,-87.61915,"crash","029","0.8"
"29618",30,"GRAND AVE",41.89182,-87.62544,"crash","131","0.5"
"29619",30,"DR MARTIN LUTHER KING JR DR",41.85119,-87.61911,"crash","033","2.6"
"29620",30,"SHERIDAN RD",42.00514,-87.66073,"crash","093","1.9"
"29621",30,"KIMBALL AVE",41.93426,-87.7125,"crash","088","1.2"
"29622",30,"WESTERN AVE",41.94602,-87.68809,"crash","027","0"
"29623",30,"CENTRAL AVE",41.97653,-87.76862,"crash","102","0.9"
"29624",30,"DEVON AVE",41.99781,-87.69193,"crash","051","0.3"
"29625",30,"PULASKI RD",41.82077,-87.72415,"crash","030","1.9"
"29626",30,"53RD ST",41.79958,-87.59551,"crash","013","1.2"
"29627",15,"56TH ST",41.79034,-87.78534,"crash","061","6.7"
"29628",30,"PETERSON AVE",41.99059,-87.69353,"crash","051","1.1"
"29629",30,"KEDZIE AVE",41.92876,-87.70779,"crash","177","1.9"
"29630",20,"LYNN WHITE DR",41.86053,-87.61035,"crash","033","2.4"
"29631",30,"ELSTON AVE",41.96063,-87.72905,"crash","004","1.5"
"29632",30,"IRVING PARK RD",41.95444,-87.66615,"crash","095","0.8"
"29633",30,"ASHLAND AVE",41.92025,-87.66857,"crash","092","0.6"
"29634",30,"119TH ST",41.67746,-87.67136,"crash","022","1.6"
"29635",20,"KEDVALE AVE",41.91423,-87.72998,"crash","157","0.3"
"29636",30,"BELMONT AVE",41.93863,-87.75396,"crash","086","1.2"
"29637",30,"VINCENNES AVE",41.70755,-87.65589,"crash","023","2"
"29638",25,"47TH ST",41.80853,-87.68559,"crash","173","0.6"
"29639",30,"PULASKI RD",41.89546,-87.72623,"crash","109","0.1"
"29640",30,"MADISON ST",41.88108,-87.70624,"crash","123","0.4"
"29641",30,"ELSTON AVE",41.95562,-87.72218,"crash","087","1.7"
"29642",30,"MADISON ST",41.88181,-87.65209,"crash","077","1.3"
"29643",30,"WENTWORTH AVE",41.77365,-87.62985,"crash","146","1.3"
"29644",30,"IRVING PARK RD",41.95473,-87.64646,"crash","096","1.3"
"29645",30,"ADDISON ST",41.9467,-87.71123,"crash","089","1.5"
"29646",30,"DIVERSEY PKWY",41.93221,-87.67549,"crash","090","0.8"
"29647",30,"IRVING PARK RD",41.95384,-87.70337,"crash","080","0.7"
"29648",30,"WESTERN AVE",41.92404,-87.68776,"crash","090","1.8"
"29649",15,"103RD PL",41.70583,-87.65045,"crash","023","2.2"
"29650",15,"HARRISON ST",41.8732,-87.74742,"crash","057","1.8"
"29651",30,"BLOOMINGDALE AVE",41.91265,-87.78614,"crash","039","1.2"
"29652",20,"WINTHROP AVE",41.99408,-87.65819,"crash","093","1.2"
"29653",30,"LOWER WACKER DR",41.88462,-87.63665,"crash","131","1.5"
"29654",10,"ASHLAND AVE",41.74242,-87.66309,"crash","169","0"
"29655",30,"HARRISON ST",41.87448,-87.65194,"crash","077","1.6"
"29656",30,"NORTHWEST HWY",42.00117,-87.81384,"crash","158","3.2"
"29657",30,"CANAL ST",41.86782,-87.63936,"crash","034","1.4"
"29658",30,"LAKE SHORE DR",41.89507,-87.61604,"crash","126","0.5"
"29659",5,"SACRAMENTO AVE",41.73532,-87.69726,"crash","066","1.9"
"29660",30,"WESTERN AVE",41.869,-87.68596,"crash","020","1.4"
"29661",30,"WESTERN AVE",41.80572,-87.6845,"crash","173","0.3"
"29662",35,"47TH PL",41.8067,-87.70505,"crash","167","1.4"
"29663",30,"CICERO AVE",41.87115,-87.74478,"crash","160","2"
"29664",30,"DAMEN AVE",41.75018,-87.67328,"crash","169","1.3"
"29665",30,"ASHLAND AVE",41.90452,-87.66767,"crash","112","0.7"
"29666",30,"WOOD ST",41.91065,-87.67273,"crash","113","0.5"
"29667",30,"ASHLAND AVE",41.9161,-87.66765,"crash","113","0.4"
"29668",30,"MAY ST",41.73586,-87.65227,"crash","170","1.2"
"29669",30,"RANDOLPH ST",41.88463,-87.62248,"crash","125","0.6"
"29670",30,"CERMAK RD",41.85302,-87.62061,"crash","033","2.4"
"29671",30,"HALSTED ST",41.71926,-87.6433,"crash","035","2.4"
"29672",30,"BROADWAY",41.98314,-87.65991,"crash","093","1.1"
"29673",20,"DELANO CT W",41.86791,-87.63295,"crash","034","0.8"
"29674",30,"MADISON ST",41.88167,-87.64739,"crash","077","1.8"
"29675",20,"HURON ST",41.89406,-87.68541,"crash","129","0.9"
"29676",25,"STATE ST",41.89672,-87.62835,"crash","139","0"
"29677",30,"NORTH AVE",41.90926,-87.78506,"crash","039","1.6"
"29678",30,"GRAND AVE",41.89414,-87.69588,"crash","011","1.1"
"29679",30,"LINCOLN AVE",41.94515,-87.67265,"crash","172","0.8"
"29680",30,"CONGRESS PKWY",41.87489,-87.68631,"crash","020","1.6"
"29681",30,"SHERIDAN RD",41.98524,-87.65539,"crash","093","1.5"
"29682",30,"KEDZIE AVE",41.94544,-87.70794,"crash","080","1.5"
"29683",30,"JACKSON BLVD",41.87786,-87.64549,"crash","034","2"
"29684",30,"75TH ST",41.75818,-87.63463,"crash","136","0.2"
"29685",30,"COTTAGE GROVE AVE",41.72197,-87.60335,"crash","036","2"
"29686",30,"CICERO AVE",41.74907,-87.7412,"crash","072","2.1"
"29687",25,"CICERO AVE",41.90308,-87.74613,"crash","159","2"
"29688",35,"SUPERIOR ST",41.8956,-87.62641,"crash","131","0.2"
"29689",30,"MOORMAN ST",41.90468,-87.67031,"crash","113","0.8"
"29690",30,"STRATFORD PL",41.94614,-87.64227,"crash","095","2"
"29691",5,"115TH ST",41.68494,-87.66112,"crash","022","0.7"
"29692",35,"HOMAN AVE",41.89555,-87.71158,"crash","011","0.8"
"29693",30,"LAWRENCE AVE",41.96789,-87.7676,"crash","103","0.4"
"29694",20,"ROSCOE ST",41.94236,-87.74723,"crash","086","0.5"
"29695",30,"GARFIELD BLVD",41.79345,-87.67363,"crash","100","1.5"
"29696",30,"GRAND AVE",41.90217,-87.71668,"crash","109","1.3"
"29697",30,"DAMEN AVE",41.91596,-87.67743,"crash","113","1.1"
"29698",30,"VANDERPOEL AVE",41.7211,-87.66669,"crash","168","2.3"
"29699",30,"HARRISON ST",41.87397,-87.67406,"crash","076","1.4"
"29700",30,"ELSTON AVE",41.95672,-87.72336,"crash","087","1.8"
"29701",15,"KILBOURN AVE",41.9422,-87.73974,"crash","086","0.5"
"29702",0,"LAKE ST",41.88554,-87.6619,"crash","077","0.3"
"29703",30,"BROADWAY",41.99251,-87.6602,"crash","093","1"
"29704",20,"KEDZIE AVE",41.79438,-87.70344,"crash","167","0.1"
"29705",30,"KEDZIE AVE",41.84137,-87.7048,"crash","021","2.2"
"29706",30,"FULLERTON AVE",41.92465,-87.70279,"crash","177","2.5"
"29707",30,"BELMONT AVE",41.93812,-87.80593,"crash","106","1.8"
"29708",30,"WOOD ST",41.75044,-87.66844,"crash","169","1"
